,ActiveIngredients,List,Product,TherapeuticClass,ATC,PharmaceuticalForm,Status
2314,LEVETIRACETAM 100 milligram(s),['levetiracetam'],Levetiracetam Wockhardt 100mg/ml Oral Solution,ANTIEPILEPTICS,N03AX14,ORAL SOLUTION,Authorised
2315,LEVETIRACETAM 100 milligram(s)/millilitre,['levetiracetam'],Levetiracetam Thame Oral Solution 100mg/ml,ANTIEPILEPTICS,N03AX14,ORAL SOLUTION,Authorised
2316,LEVETIRACETAM 100 milligram(s)/millilitre,['levetiracetam'],Levetiracetam Accord 100mg/ml Oral Solution(300ml vial),ANTIEPILEPTICS,N03AX14,ORAL SOLUTION,Withdrawn
2317,LEVETIRACETAM 1000 milligram(s),['levetiracetam'],Levetiracetam Torrent 1000mg film-coated Tablets,ANTIEPILEPTICS,N03AX14,FILM-COATED TABLET,Authorised
2318,LEVETIRACETAM 100 milligram(s),['levetiracetam'],Quetra 1000mg film-coated Tablets,ANTIEPILEPTICS,N03AX14,FILM-COATED TABLET,Authorised
2319,LEVETIRACETAM 1000 milligram(s),['levetiracetam'],Levetiracetam Crescent 1000mg film-coated Tablets,ANTIEPILEPTICS,N03AX14,FILM-COATED TABLET,Authorised
2320,LEVETIRACETAM 100 milligram(s)/millilitre,['levetiracetam'],Levetiracetam Pinewood 100mg/ml concentrate for solution for infusion,ANTIEPILEPTICS,N03AX14,CONCENTRATE FOR SOLUTION FOR INFUSION,Withdrawn
2321,LEVETIRACETAM 1000 milligram(s),['levetiracetam'],Levetiracetam Milpharm 1000 mg film-coated tablets,ANTIEPILEPTICS,N03AX14,FILM-COATED TABLET,Invalid
2322,LEVETIRACETAM 500 milligram(s),['levetiracetam'],Levetiracetam Zentiva 500 mg film-coated tablets,ANTIEPILEPTICS,N03AX14,FILM-COATED TABLET,Authorised
2323,LEVETIRACETAM 1000 milligram(s),['levetiracetam'],Levetiracetam Bristol Lab 1000 mg film-coated tablets,ANTIEPILEPTICS,N03AX14,FILM-COATED TABLET,Authorised
2324,LEVETIRACETAM 500 milligram(s),['levetiracetam'],Levetiracetam Zentiva 500mg film-coated tablets,ANTIEPILEPTICS,N03AX14,FILM-COATED TABLET,Authorised
2325,LEVETIRACETAM 1000 milligram(s),['levetiracetam'],Levetiracetam Zentiva 1000 mg film-coated tablets,ANTIEPILEPTICS,N03AX14,FILM-COATED TABLET,Authorised
2326,LEVETIRACETAM 1000 milligram(s),['levetiracetam'],Levetiracetam Zentiva 1000 mg film-coated tablets,ANTIEPILEPTICS,N03AX14,FILM-COATED TABLET,Authorised
2327,LEVETIRACETAM 500 milligram(s),['levetiracetam'],Levetiracetam Zentiva 500 mg film-coated tablets,ANTIEPILEPTICS,N03AX14,FILM-COATED TABLET,Authorised
2328,LEVETIRACETAM 100 milligram(s)/millilitre,['levetiracetam'],Levetiracetam EVER Pharma 100mg/ml concentrate for solution for infusion,ANTIEPILEPTICS,N03AX14,CONCENTRATE FOR SOLUTION FOR INFUSION,Authorised
2329,LEVETIRACETAM 100 milligram(s)/millilitre,['levetiracetam'],Levetiracetam Farmoz 100 mg/ml oral solution,ANTIEPILEPTICS,N03AX14,ORAL SOLUTION,Authorised
2330,LEVETIRACETAM 100 milligram(s)/millilitre,['levetiracetam'],Levetiracetam Clonmel 100 mg/ml oral solution,ANTIEPILEPTICS,N03AX14,ORAL SOLUTION,Authorised
2331,LEVETIRACETAM 1000 milligram(s),['levetiracetam'],Levil 1000 mg film-coated tablets,ANTIEPILEPTICS,N03AX14,FILM-COATED TABLET,Authorised
2332,LEVETIRACETAM 500 milligram(s),['levetiracetam'],Levil 500 mg film-coated tablets,ANTIEPILEPTICS,N03AX14,FILM-COATED TABLET,Authorised
2333,TRIHEXYPHENIDYL HYDROCHLORIDE 2 milligram(s),['trihexyphenidyl hydrochloride'],Benzhexol Tablets 2mg,ANTI-PARKINSON DRUGS,N04AA01,TABLET,Authorised
2334,TRIHEXYPHENIDYL HYDROCHLORIDE 5 milligram(s)/5 millilitre,['trihexyphenidyl hydrochloride'],Trihexyphenidyl Hydrochloride 5mg/5ml Syrup,ANTI-PARKINSON DRUGS,N04AA01,SYRUP,Withdrawn
2335,TRIHEXYPHENIDYL HYDROCHLORIDE 2 milligram(s),['trihexyphenidyl hydrochloride'],Trihexyphenidyl Tablets 2mg / Artane Tablets 2mg,ANTI-PARKINSON DRUGS,N04AA01,TABLET,Authorised
2336,TRIHEXYPHENIDYL HYDROCHLORIDE 2 milligram(s),['trihexyphenidyl hydrochloride'],Artane 2mg Tablets,ANTI-PARKINSON DRUGS,N04AA01,TABLET,Authorised
2337,TRIHEXYPHENIDYL HYDROCHLORIDE 2 milligram(s),['trihexyphenidyl hydrochloride'],Trihexyphenidyl 2mg Tablets,ANTI-PARKINSON DRUGS,N04AA01,TABLET,Authorised
2338,TRIHEXYPHENIDYL HYDROCHLORIDE 5 milligram(s),['trihexyphenidyl hydrochloride'],Trihexyphenidyl 5mg Tablets,ANTI-PARKINSON DRUGS,N04AA01,TABLET,Authorised
2339,BENSERAZIDE 25 milligram(s) | LEVODOPA 100 milligram(s),"['benserazide', 'levodopa']",Madopar CR 100mg/25mg Prolonged Release Hard Capsules,ANTI-PARKINSON DRUGS,N04BA02,PROLONGED-RELEASE CAPSULE,Withdrawn
2340,BENSERAZIDE 50 milligram(s) | LEVODOPA 50 milligram(s),"['benserazide', 'levodopa']",Madopar 50mg/12.5mg Hard Capsules,ANTI-PARKINSON DRUGS,N04BA02,HARD CAPSULE,Withdrawn
2341,BENSERAZIDE 25 milligram(s) | LEVODOPA 100 milligram(s),"['benserazide', 'levodopa']",Madopar 100mg/25mg Hard Capsules,ANTI-PARKINSON DRUGS,N04BA02,HARD CAPSULE,Withdrawn
2342,BENSERAZIDE 50 milligram(s) | LEVODOPA 200 milligram(s),"['benserazide', 'levodopa']",Madopar 200mg/50mg Hard Capsules,ANTI-PARKINSON DRUGS,N04BA02,HARD CAPSULE,Withdrawn
2343,CARBIDOPA 10 milligram(s) | LEVODOPA 100 milligram(s),"['carbidopa', 'levodopa']",Levomed Tablets 10/100,ANTI-PARKINSON DRUGS,N04BA02,TABLET,Authorised
2344,CARBIDOPA 5 milligram(s)/millilitre | LEVODOPA 20 milligram(s)/millilitre,"['carbidopa', 'levodopa']",Duodopa Gel,ANTI-PARKINSON DRUGS,N04BA02,GEL,Withdrawn
2345,CARBIDOPA 25 milligram(s) | LEVODOPA 250 milligram(s),"['carbidopa', 'levodopa']",Levomed Tablets 25/250,ANTI-PARKINSON DRUGS,N04BA02,TABLET,Authorised
2346,CARBIDOPA 10.8 milligram(s) | LEVODOPA 100 milligram(s),"['carbidopa', 'levodopa']",Co-Careldopa 10mg/100mg Tablets,ANTI-PARKINSON DRUGS,N04BA02,TABLET,Authorised
2347,CARBIDOPA 12.5 milligram(s) | LEVODOPA 50 milligram(s),"['carbidopa', 'levodopa']",Co-Careldopa 12.5mg/50mg Tablets,ANTI-PARKINSON DRUGS,N04BA02,TABLET,Authorised
2348,CARBIDOPA 25 milligram(s) | LEVODOPA 250 milligram(s),"['carbidopa', 'levodopa']",Co-Careldopa 25mg/250mg Tablets,ANTI-PARKINSON DRUGS,N04BA02,TABLET,Authorised
2349,BENSERAZIDE 25 milligram(s) | LEVODOPA 100 milligram(s),"['benserazide', 'levodopa']",Madopar Tablets Dispersible 100mg/25mg,ANTI-PARKINSON DRUGS,N04BA02,DISPERSIBLE TABLET,Withdrawn
2350,CARBIDOPA 25 milligram(s) | LEVODOPA 250 milligram(s),"['carbidopa', 'levodopa']",Credanil 250mg/25mg Tablets,ANTI-PARKINSON DRUGS,N04BA02,TABLET,Authorised
2351,CARBIDOPA 10 milligram(s) | LEVODOPA 100 milligram(s),"['carbidopa', 'levodopa']",Credanil Tablets 100mg/10mg,ANTI-PARKINSON DRUGS,N04BA02,TABLET,Authorised
2352,CARBIDOPA 10 milligram(s) | LEVODOPA 100 milligram(s),"['carbidopa', 'levodopa']",Sinemet 110 Tablets,ANTI-PARKINSON DRUGS,N04BA02,TABLET,Withdrawn
2353,CARBIDOPA 13.5 milligram(s) | LEVODOPA 50 milligram(s),"['carbidopa', 'levodopa']",Carbidopa/Levodopa Fair-Med Tablets 12.5mg/50mg,ANTI-PARKINSON DRUGS,N04BA02,TABLET,Withdrawn
2354,CARBIDOPA 10.8 milligram(s) | LEVODOPA 100 milligram(s),"['carbidopa', 'levodopa']",Carbidopa/Levodopa Fair-Med Tablets 10mg/100mg,ANTI-PARKINSON DRUGS,N04BA02,TABLET,Withdrawn
2355,CARBIDOPA 27 milligram(s) | LEVODOPA 100 milligram(s),"['carbidopa', 'levodopa']",Carbidopa/Levodopa Fair-Med Tablets 25mg/100mg,ANTI-PARKINSON DRUGS,N04BA02,TABLET,Withdrawn
2356,LEVODOPA 27 milligram(s) | CARBIDOPA 250 milligram(s),"['levodopa', 'carbidopa']",Carbidopa/Levodopa Fair-Med Tablets 25mg/250mg,ANTI-PARKINSON DRUGS,N04BA02,TABLET,Withdrawn
2357,LEVODOPA 200 milligram(s) | BENSERAZIDE HYDROCHLORIDE 50 milligram(s),"['levodopa', 'benserazide hydrochloride']",Madopar Capsules Hard 200mg/50mg,ANTI-PARKINSON DRUGS,N04BA02,HARD CAPSULE,Invalid
2358,LEVODOPA 50 milligram(s) | BENSERAZIDE HYDROCHLORIDE 12.5 milligram(s),"['levodopa', 'benserazide hydrochloride']",Co-Beneldopa 50mg/12.5mg Capsules,ANTI-PARKINSON DRUGS,N04BA02,HARD CAPSULE,Invalid
2359,LEVODOPA 100 milligram(s) | BENSERAZIDE HYDROCHLORIDE 25 milligram(s),"['levodopa', 'benserazide hydrochloride']",Madopar 100mg/25mg Dispersible Tablets,ANTI-PARKINSON DRUGS,N04BA02,DISPERSIBLE TABLET,Authorised
2360,LEVODOPA 200 milligram(s) | BENSERAZIDE HYDROCHLORIDE 50 milligram(s),"['levodopa', 'benserazide hydrochloride']",Madopar 200mg/50mg Hard Capsules,ANTI-PARKINSON DRUGS,N04BA02,HARD CAPSULE,Authorised
2361,LEVODOPA 100 milligram(s) | BENSERAZIDE 25 milligram(s),"['levodopa', 'benserazide']",Madopar 100mg/25mg Hard Capsules,ANTI-PARKINSON DRUGS,N04BA02,HARD CAPSULE,Authorised
2362,CARBIDOPA 13.5 milligram(s) | LEVODOPA 50 milligram(s),"['carbidopa', 'levodopa']",Sinemet 12.5mg/50mg tablets,ANTI-PARKINSON DRUGS,N04BA02,TABLET,Authorised
2363,LEVODOPA 100 milligram(s) | BENSERAZIDE HYDROCHLORIDE 25 milligram(s),"['levodopa', 'benserazide hydrochloride']",Madopar 100 mg/25 mg Hard Capsules,ANTI-PARKINSON DRUGS,N04BA02,HARD CAPSULE,Authorised
2364,LEVODOPA 50 milligram(s) | BENSERAZIDE HYDROCHLORIDE 12.5 milligram(s),"['levodopa', 'benserazide hydrochloride']","Levodopa/Benserazide 50/12.5 PCH, capsules 50/12.5 mg",ANTI-PARKINSON DRUGS,N04BA02,CAPSULE,Authorised
2365,LEVODOPA 50 milligram(s) | BENSERAZIDE HYDROCHLORIDE 12.5 milligram(s),"['levodopa', 'benserazide hydrochloride']","Levodopa/Benserazide 50/12.5 PCH, capsules 50/12.5 mg",ANTI-PARKINSON DRUGS,N04BA02,CAPSULE,Authorised
2366,LEVODOPA 200 milligram(s) | BENSERAZIDE HYDROCHLORIDE 50 milligram(s),"['levodopa', 'benserazide hydrochloride']",Madopar 200 mg/50 mg hard capsules,ANTI-PARKINSON DRUGS,N04BA02,HARD CAPSULE,Authorised
2367,CARBIDOPA 12.5 milligram(s) | ENTACAPONE 200 milligram(s) | LEVODOPA 50 milligram(s),"['carbidopa', 'entacapone', 'levodopa']",Sastravi,ANTI-PARKINSON DRUGS,N04BA03,FILM-COATED TABLET,Withdrawn
2368,CARBIDOPA 18.75 milligram(s) | ENTACAPONE 200 milligram(s) | LEVODOPA 75 milligram(s),"['carbidopa', 'entacapone', 'levodopa']",Sastravi,ANTI-PARKINSON DRUGS,N04BA03,FILM-COATED TABLET,Withdrawn
2369,CARBIDOPA 25 milligram(s) | ENTACAPONE 200 milligram(s) | LEVODOPA 100 milligram(s),"['carbidopa', 'entacapone', 'levodopa']",Sastravi,ANTI-PARKINSON DRUGS,N04BA03,FILM-COATED TABLET,Withdrawn
2370,CARBIDOPA 31.25 milligram(s) | ENTACAPONE 200 milligram(s) | LEVODOPA 125 milligram(s),"['carbidopa', 'entacapone', 'levodopa']",Sastravi,ANTI-PARKINSON DRUGS,N04BA03,FILM-COATED TABLET,Withdrawn
2371,CARBIDOPA 37.5 milligram(s) | ENTACAPONE 200 milligram(s) | LEVODOPA 150 milligram(s),"['carbidopa', 'entacapone', 'levodopa']",Sastravi,ANTI-PARKINSON DRUGS,N04BA03,FILM-COATED TABLET,Withdrawn
2372,CARBIDOPA 43.75 milligram(s) | ENTACAPONE 200 milligram(s) | LEVODOPA 175 milligram(s),"['carbidopa', 'entacapone', 'levodopa']",Sastravi,ANTI-PARKINSON DRUGS,N04BA03,FILM-COATED TABLET,Withdrawn
2373,CARBIDOPA 50 milligram(s) | ENTACAPONE 200 milligram(s) | LEVODOPA 200 milligram(s),"['carbidopa', 'entacapone', 'levodopa']",Sastravi,ANTI-PARKINSON DRUGS,N04BA03,FILM-COATED TABLET,Withdrawn
2374,LEVODOPA 100 milligram(s) | CARBIDOPA 25 milligram(s) | ENTACAPONE 200 milligram(s),"['levodopa', 'carbidopa', 'entacapone']",Tremapecil 100 mg/25 mg/200 mg film-coated tablets,ANTI-PARKINSON DRUGS,N04BA03,FILM-COATED TABLET,Withdrawn
2375,LEVODOPA 150 milligram(s) | CARBIDOPA 37.5 milligram(s) | ENTACAPONE 200 milligram(s),"['levodopa', 'carbidopa', 'entacapone']",Tremapecil 150 mg/37.5 mg/200 mg film-coated tablets,ANTI-PARKINSON DRUGS,N04BA03,FILM-COATED TABLET,Withdrawn
2376,LEVODOPA 125 milligram(s) | CARBIDOPA 31.25 milligram(s) | ENTACAPONE 200 milligram(s),"['levodopa', 'carbidopa', 'entacapone']",Tremapecil 125 mg/31.25 mg/200 mg film-coated tablets,ANTI-PARKINSON DRUGS,N04BA03,FILM-COATED TABLET,Withdrawn
2377,LEVODOPA 200 milligram(s) | CARBIDOPA 50 milligram(s) | ENTACAPONE 200 milligram(s),"['levodopa', 'carbidopa', 'entacapone']",Tremapecil 200 mg/50 mg/200 mg film-coated tablets,ANTI-PARKINSON DRUGS,N04BA03,FILM-COATED TABLET,Withdrawn
2378,LEVODOPA 50 milligram(s) | CARBIDOPA 12.5 milligram(s) | ENTACAPONE 200 milligram(s),"['levodopa', 'carbidopa', 'entacapone']",Tremapecil 50 mg/12.5 mg/200 mg film-coated tablets,ANTI-PARKINSON DRUGS,N04BA03,FILM-COATED TABLET,Withdrawn
2379,LEVODOPA 75 milligram(s) | CARBIDOPA 18.75 milligram(s) | ENTACAPONE 200 milligram(s),"['levodopa', 'carbidopa', 'entacapone']",Tremapecil 75 mg/18.75 mg/200 mg film-coated tablets,ANTI-PARKINSON DRUGS,N04BA03,FILM-COATED TABLET,Withdrawn
2380,LEVODOPA 100 milligram(s) | BENSERAZIDE 2.5 milligram(s),"['levodopa', 'benserazide']",Madopar 100mg/25mg Dispersible Tablets,ANTI-PARKINSON DRUGS,N04BA06,DISPERSIBLE TABLET,Authorised
2381,PROCHLORPERAZINE MALEATE 5 milligram(s),['prochlorperazine maleate'],Stemetil 5mg Tablets,PSYCHOLEPTICS,N05AB04,TABLET,Withdrawn
2382,PROCHLORPERAZINE MALEATE 5 milligram(s),['prochlorperazine maleate'],Steremal,PSYCHOLEPTICS,N05AB04,TABLET,Withdrawn
2383,PROCHLORPERAZINE MALEATE 3 milligram(s),['prochlorperazine maleate'],Buccastem,PSYCHOLEPTICS,N05AB04,BUCCAL TABLET,Withdrawn
2384,PROCHLORPERAZINE MALEATE 5 milligram(s),['prochlorperazine maleate'],Prochlorperazine Tablets 5mg,PSYCHOLEPTICS,N05AB04,TABLET,Withdrawn
2385,PROCHLORPERAZINE MALEATE 5 milligram(s),['prochlorperazine maleate'],Stemetil Tablets 5mg,PSYCHOLEPTICS,N05AB04,TABLET,Withdrawn
2386,PROCHLORPERAZINE MALEATE 5 milligram(s),['prochlorperazine maleate'],Stemetil Tablets 5mg,PSYCHOLEPTICS,N05AB04,TABLET,Invalid
2387,PROCHLORPERAZINE MALEATE 5 milligram(s),['prochlorperazine maleate'],Stemetil Tablets 5mg,PSYCHOLEPTICS,N05AB04,TABLET,Withdrawn
2388,PROCHLORPERAZINE MALEATE 5 milligram(s),['prochlorperazine maleate'],Prochlorperazine Tablets BP 5mg,PSYCHOLEPTICS,N05AB04,TABLET,Invalid
2389,PROCHLORPERAZINE MALEATE 5 milligram(s),['prochlorperazine maleate'],Emetiral 5 mg film-coated tablets	,PSYCHOLEPTICS,N05AB04,FILM-COATED TABLET,Authorised
2390,PROCHLORPERAZINE MALEATE 5 milligram(s),['prochlorperazine maleate'],EMETIRAL 5 mg film-coated tablets,PSYCHOLEPTICS,N05AB04,FILM-COATED TABLET,Authorised
2391,ZUCLOPENTHIXOL DIHYDROCHLORIDE 2 milligram(s),['zuclopenthixol dihydrochloride'],Clopixol Tablets,PSYCHOLEPTICS,N05AF05,FILM-COATED TABLET,Withdrawn
2392,ZUCLOPENTHIXOL DIHYDROCHLORIDE 10 milligram(s),['zuclopenthixol dihydrochloride'],Clopixol Tablets,PSYCHOLEPTICS,N05AF05,FILM-COATED TABLET,Withdrawn
2393,ZUCLOPENTHIXOL DIHYDROCHLORIDE 25 milligram(s),['zuclopenthixol dihydrochloride'],Clopixol Tablets,PSYCHOLEPTICS,N05AF05,FILM-COATED TABLET,Withdrawn
2394,ZUCLOPENTHIXOL DIHYDROCHLORIDE 10 milligram(s),['zuclopenthixol dihydrochloride'],"Clopixol Tablet, film coated 10mg",PSYCHOLEPTICS,N05AF05,FILM-COATED TABLET,Invalid
2395,ZUCLOPENTHIXOL DIHYDROCHLORIDE 2 milligram(s),['zuclopenthixol dihydrochloride'],"Clopixol Tablet, film coated 2mg",PSYCHOLEPTICS,N05AF05,FILM-COATED TABLET,Invalid
2396,ZUCLOPENTHIXOL DIHYDROCHLORIDE 25 milligram(s),['zuclopenthixol dihydrochloride'],Clopixol 25mg film-coated Tablets,PSYCHOLEPTICS,N05AF05,FILM-COATED TABLET,Invalid
2397,ZUCLOPENTHIXOL DIHYDROCHLORIDE 25 milligram(s),['zuclopenthixol dihydrochloride'],Clopixol 25mg film-coated Tablets,PSYCHOLEPTICS,N05AF05,FILM-COATED TABLET,Authorised
2398,CLOZAPINE 25 milligram(s),['clozapine'],Leponex 25mg Tablets,PSYCHOLEPTICS,N05AH02,TABLET,Withdrawn
2399,CLOZAPINE 100 milligram(s),['clozapine'],Leponex 100mg Tablets,PSYCHOLEPTICS,N05AH02,TABLET,Withdrawn
2400,CLOZAPINE 100 milligram(s),['clozapine'],Clozarem 100mg Tablets,PSYCHOLEPTICS,N05AH02,TABLET,Authorised
2401,CLOZAPINE 25 milligram(s),['clozapine'],Clozaril Tablets 25mg,PSYCHOLEPTICS,N05AH02,TABLET,Invalid
2402,CLOZAPINE 100 milligram(s),['clozapine'],Clozaril Tablets 100mg,PSYCHOLEPTICS,N05AH02,TABLET,Invalid
2403,CLOZAPINE 25 milligram(s),['clozapine'],Clozapin 25 - 1A Pharma Tablets 25mg,PSYCHOLEPTICS,N05AH02,TABLET,Withdrawn
2404,CLOZAPINE 100 milligram(s),['clozapine'],Clozapin 100 - 1A Pharma Tablets 100mg,PSYCHOLEPTICS,N05AH02,TABLET,Withdrawn
2405,CLOZAPINE 25 milligram(s),['clozapine'],Clozaril 25 mg tablets,PSYCHOLEPTICS,N05AH02,TABLET,Authorised
2406,CLOZAPINE 100 milligram(s),['clozapine'],Clozaril 100 mg tablets,PSYCHOLEPTICS,N05AH02,TABLET,Authorised
2407,CLOZAPINE 12.5 milligram(s),['clozapine'],Merbaril Tablets Orodispersible Tablet 12.5mg,PSYCHOLEPTICS,N05AH02,ORODISPERSIBLE TABLET,Withdrawn
2408,CLOZAPINE 25 milligram(s),['clozapine'],Merbaril Tablets Orodispersible Tablet 25mg,PSYCHOLEPTICS,N05AH02,ORODISPERSIBLE TABLET,Withdrawn
2409,CLOZAPINE 50 milligram(s),['clozapine'],Merbaril Tablets Orodispersible Tablet 50mg,PSYCHOLEPTICS,N05AH02,ORODISPERSIBLE TABLET,Withdrawn
2410,CLOZAPINE 100 milligram(s),['clozapine'],Merbaril Tablets Orodispersible Tablet 100mg,PSYCHOLEPTICS,N05AH02,ORODISPERSIBLE TABLET,Withdrawn
2411,CLOZAPINE 200 milligram(s),['clozapine'],Merbaril Tablets Orodispersible Tablet 200mg,PSYCHOLEPTICS,N05AH02,ORODISPERSIBLE TABLET,Withdrawn
2412,CLOZAPINE 25 milligram(s),['clozapine'],Clozapine Accord 25 mg tablets,PSYCHOLEPTICS,N05AH02,TABLET,Withdrawn
2413,CLOZAPINE 100 milligram(s),['clozapine'],Clozapine Accord 100 mg tablets,PSYCHOLEPTICS,N05AH02,TABLET,Withdrawn
2414,CLOZAPINE 100 milligram(s),['clozapine'],"Clozapine Mylan 100 mg, tablets",PSYCHOLEPTICS,N05AH02,TABLET,Authorised
2415,CLOZAPINE 25 milligram(s),['clozapine'],Clozarem 25 mg tablets,PSYCHOLEPTICS,N05AH02,TABLET,Authorised
2416,QUETIAPINE FUMARATE 200 milligram(s),['quetiapine fumarate'],Atrolak XL 200mg prolonged-release Tablet,PSYCHOLEPTICS,N05AH04,PROLONGED-RELEASE TABLET,Withdrawn
2417,QUETIAPINE FUMARATE 300 milligram(s),['quetiapine fumarate'],Atrolak XL 300mg prolonged-release Tablet,PSYCHOLEPTICS,N05AH04,PROLONGED-RELEASE TABLET,Withdrawn
2418,QUETIAPINE FUMARATE 400 milligram(s),['quetiapine fumarate'],Atrolak XL 400mg prolonged-release Tablet,PSYCHOLEPTICS,N05AH04,PROLONGED-RELEASE TABLET,Withdrawn
2419,QUETIAPINE FUMARATE 50 milligram(s),['quetiapine fumarate'],Atrolak XL 50mg prolonged-release Tablets,PSYCHOLEPTICS,N05AH04,PROLONGED-RELEASE TABLET,Withdrawn
2420,QUETIAPINE FUMARATE 100 milligram(s),['quetiapine fumarate'],Setinin 100mg film-coated Tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Withdrawn
2421,QUETIAPINE FUMARATE 200 milligram(s),['quetiapine fumarate'],Setinin 200mg film-coated Tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Withdrawn
2422,QUETIAPINE FUMARATE 300 milligram(s),['quetiapine fumarate'],Setinin 300mg film-coated Tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Withdrawn
2423,QUETIAPINE FUMARATE 150 milligram(s),['quetiapine fumarate'],Atrolak XL 150mg prolonged-release Tablet,PSYCHOLEPTICS,N05AH04,PROLONGED-RELEASE TABLET,Withdrawn
2424,QUETIAPINE FUMARATE 200 milligram(s),['quetiapine fumarate'],Seroquel 200mg film-coated Tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Invalid
2425,QUETIAPINE FUMARATE 100 milligram(s),['quetiapine fumarate'],Quetex 100mg film-coated Tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Authorised
2426,QUETIAPINE FUMARATE 25 milligram(s),['quetiapine fumarate'],Quetiapine 25mg film-coated Tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Invalid
2427,QUETIAPINE FUMARATE 25 milligram(s),['quetiapine fumarate'],Quetiapine 25mg film-coated Tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Authorised
2428,QUETIAPINE FUMARATE 25 milligram(s),['quetiapine fumarate'],Etiapin 25mg Film-Coated Tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Authorised
2429,QUETIAPINE FUMARATE 100 milligram(s),['quetiapine fumarate'],Etiapin 100mg Film-Coated Tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Authorised
2430,QUETIAPINE FUMARATE 200 milligram(s),['quetiapine fumarate'],Etiapin 200mg Film-Coated Tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Authorised
2431,QUETIAPINE FUMARATE 25 milligram(s),['quetiapine fumarate'],Quetex 25mg film-Coated tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Authorised
2432,QUETIAPINE FUMARATE 25 milligram(s),['quetiapine fumarate'],Seroquel 25 mg film-coated tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Authorised
2433,QUETIAPINE FUMARATE 50 milligram(s),['quetiapine fumarate'],Quetex XR 50 mg prolonged-release tablets,PSYCHOLEPTICS,N05AH04,PROLONGED-RELEASE TABLET,Authorised
2434,QUETIAPINE FUMARATE 25 milligram(s),['quetiapine fumarate'],Quetiapine/VIATRIS 25 mg film-coated tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Authorised
2435,QUETIAPINE FUMARATE 100 milligram(s),['quetiapine fumarate'],Quetiapine/VIATRIS 100 mg film-coated tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Authorised
2436,QUETIAPINE FUMARATE 200 milligram(s),['quetiapine fumarate'],Quetiapine/VIATRIS 200 mg film-coated tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Authorised
2437,QUETIAPINE FUMARATE 300 milligram(s),['quetiapine fumarate'],Quetiapine/VIATRIS 300 mg film-coated tablets,PSYCHOLEPTICS,N05AH04,FILM-COATED TABLET,Authorised
2438,GABAPENTIN 50 milligram(s)/millilitre,['gabapentin'],Gabapentin Rosemont Oral Solution 50mg/ml,PSYCHOLEPTICS,N05AX12,ORAL SOLUTION,Authorised
2439,DIAZEPAM 5 milligram(s),['diazepam'],Valium Tablets 5mg,PSYCHOLEPTICS,N05BA01,TABLET,Withdrawn
2440,DIAZEPAM 5 milligram(s)/millilitre,['diazepam'],Stedon 10mg/2ml inj sol,PSYCHOLEPTICS,N05BA01,SOLUTION FOR INJECTION,Authorised
2441,DIAZEPAM 2 milligram(s),['diazepam'],Stedon 2mg tab,PSYCHOLEPTICS,N05BA01,TABLET,Authorised
2442,DIAZEPAM 5 milligram(s),['diazepam'],Stedon 5mg tab,PSYCHOLEPTICS,N05BA01,TABLET,Authorised
2443,DIAZEPAM 4 milligram(s)/millilitre,['diazepam'],Diazepam RecTubes 10mg Rectal Solution,PSYCHOLEPTICS,N05BA01,RECTAL SOLUTION,Withdrawn
2444,DIAZEPAM 2 milligram(s)/millilitre,['diazepam'],Diazepam RecTubes 5mg Rectal Solution,PSYCHOLEPTICS,N05BA01,RECTAL SOLUTION,Withdrawn
2445,DIAZEPAM 5 milligram(s)/millilitre,['diazepam'],Diazepam 5mg/ml Solution for Injection,PSYCHOLEPTICS,N05BA01,SOLUTION FOR INJECTION,Withdrawn
2446,DIAZEPAM 2 milligram(s),['diazepam'],Diazepam Actavis 2mg Tablets,PSYCHOLEPTICS,N05BA01,TABLET,Withdrawn
2447,DIAZEPAM 5 milligram(s),['diazepam'],Diazepam Actavis 5mg Tablets,PSYCHOLEPTICS,N05BA01,TABLET,Withdrawn
2448,DIAZEPAM 10 milligram(s),['diazepam'],Diazepam Actavis 10mg Tablets,PSYCHOLEPTICS,N05BA01,TABLET,Withdrawn
2449,DIAZEPAM 2 milligram(s),['diazepam'],Remedium 2 Tablets,PSYCHOLEPTICS,N05BA01,TABLET,Withdrawn
2450,DIAZEPAM 5 milligram(s)/millilitre,['diazepam'],Diazepam Injection BP,PSYCHOLEPTICS,N05BA01,SOLUTION FOR INJECTION,Withdrawn
